"time","n1","n2","weight",,,,
"t_16","27","03","1.1467362E-4",,,,
"t_16","31","17","1.9306161E-4",,,,
"t_16","15","37","2.2027448E-4",,,,
"t_16","06","29","1.1695114E-4",,,,
"t_16","10","17","2.074066E-4",,,,
"t_16","02","31","1.2266666E-4",,,,
"t_16","20","11","1.8138136E-4",,,,
"t_16","21","05","1.14512106E-4",,,,
"t_16","35","06","1.126214E-4",,,,
"t_16","39","37","2.0876974E-4",,,,
"t_16","08","07","7.1083705E-5",,,,
"t_16","09","13","1.9499005E-4",,,,
"t_16","06","23","1.144427E-4",,,,
"t_16","11","18","1.5884356E-4",,,,
"t_16","32","37","2.1243606E-4",,,,
"t_16","22","29","1.8362117E-4",,,,
"t_16","23","09","1.9922161E-4",,,,
"t_16","23","20","2.1704994E-4",,,,
"t_16","14","38","1.8526941E-4",,,,
"t_16","28","02","1.2931664E-4",,,,
"t_16","32","12","2.0034923E-4",,,,
"t_16","16","10","2.2220408E-4",,,,
"t_16","22","01","1.01931626E-4",,,,
"t_16","27","39","2.099841E-4",,,,
"t_16","28","13","2.1070967E-4",,,,
"t_16","36","13","2.0228604E-4",,,,
"t_16","01","20","1.1192203E-4",,,,
"t_16","35","09","1.998659E-4",,,,
"t_16","16","06","1.15686445E-4",,,,
"t_16","35","30","2.078463E-4",,,,
"t_16","18","19","1.8743105E-4",,,,
"t_16","23","03","1.07977605E-4",,,,
"t_16","31","25","2.1297189E-4",,,,
"t_16","40","19","1.9980072E-4",,,,
"t_16","02","37","1.2621647E-4",,,,
"t_16","15","29","2.1956781E-4",,,,
"t_16","36","02","1.1095287E-4",,,,
"t_16","33","18","1.9340792E-4",,,,
"t_16","12","38","1.8089525E-4",,,,
"t_16","01","37","1.0380644E-4",,,,
"t_16","14","32","1.9666413E-4",,,,
"t_16","13","06","1.1516762E-4",,,,
"t_16","10","01","1.212668E-4",,,,
"t_16","22","30","1.8616857E-4",,,,
"t_16","04","30","1.15243754E-4",,,,
"t_16","22","36","1.7677339E-4",,,,
"t_16","28","25","2.1180643E-4",,,,
"t_16","09","11","1.6803396E-4",,,,
"t_16","25","28","2.1180643E-4",,,,
"t_16","10","06","1.1653396E-4",,,,
"t_16","16","13","2.116921E-4",,,,
"t_16","01","18","1.0280806E-4",,,,
"t_16","06","09","1.1054351E-4",,,,
"t_16","24","05","9.691403E-5",,,,
"t_16","30","13","2.0866682E-4",,,,
"t_16","18","15","1.9733082E-4",,,,
"t_16","02","35","1.2682923E-4",,,,
"t_16","22","04","1.081334E-4",,,,
"t_16","18","13","1.9632884E-4",,,,
"t_16","11","31","1.7634952E-4",,,,
"t_16","26","29","1.3871105E-4",,,,
"t_16","28","07","1.15770126E-4",,,,
"t_16","07","10","1.2316181E-4",,,,
"t_16","14","35","1.9725073E-4",,,,
"t_16","20","23","2.1704994E-4",,,,
"t_16","19","20","2.0235946E-4",,,,
"t_16","19","26","1.2224211E-4",,,,
"t_16","07","33","1.2075065E-4",,,,
"t_16","40","36","2.0040326E-4",,,,
"t_16","08","38","1.0889785E-4",,,,
"t_16","28","20","2.0894261E-4",,,,
"t_16","28","39","2.0326297E-4",,,,
"t_16","05","02","6.830561E-5",,,,
"t_16","02","03","6.510035E-5",,,,
"t_16","09","30","1.9419879E-4",,,,
"t_16","23","22","1.9037785E-4",,,,
"t_16","19","06","1.070477E-4",,,,
"t_16","34","11","1.8938567E-4",,,,
"t_16","09","34","2.0444393E-4",,,,
"t_16","11","07","9.956633E-5",,,,
"t_16","32","19","1.9750478E-4",,,,
"t_16","02","28","1.2931664E-4",,,,
"t_16","31","37","2.1038752E-4",,,,
"t_16","04","12","1.1421894E-4",,,,
"t_16","22","28","1.8613099E-4",,,,
"t_16","04","31","1.17926334E-4",,,,
"t_16","13","27","2.1848585E-4",,,,
"t_16","15","19","2.0995518E-4",,,,
"t_16","16","25","2.2263608E-4",,,,
"t_16","13","08","1.2266036E-4",,,,
"t_16","06","07","6.781181E-5",,,,
"t_16","02","10","1.2907351E-4",,,,
"t_16","31","34","2.2650977E-4",,,,
"t_16","06","27","1.1399942E-4",,,,
"t_16","32","02","1.2788842E-4",,,,
"t_16","19","07","1.1305412E-4",,,,
"t_16","15","40","2.1566213E-4",,,,
"t_17","15","09","1.7140522E-4",,,,
"t_17","07","19","9.413513E-5",,,,
"t_17","31","33","1.7103559E-4",,,,
"t_17","09","26","1.0535262E-4",,,,
"t_17","07","22","9.009042E-5",,,,
"t_17","25","07","1.0741672E-4",,,,
"t_17","12","10","1.8216594E-4",,,,
"t_17","38","03","8.696103E-5",,,,
"t_17","36","17","1.5271197E-4",,,,
"t_17","28","33","1.6282742E-4",,,,
"t_17","15","12","1.795866E-4",,,,
"t_17","12","05","9.5735966E-5",,,,
"t_17","20","19","1.7073377E-4",,,,
"t_17","33","38","1.5933569E-4",,,,
"t_17","04","22","8.5019725E-5",,,,
"t_17","07","10","1.04482264E-4",,,,
"t_17","34","31","1.8040561E-4",,,,
"t_17","27","22","1.5960768E-4",,,,
"t_17","03","30","8.8528075E-5",,,,
"t_17","01","38","8.545646E-5",,,,
"t_17","35","20","1.7732564E-4",,,,
"t_17","19","38","1.4721593E-4",,,,
"t_17","28","09","1.5456145E-4",,,,
"t_17","34","10","1.9849755E-4",,,,
"t_17","35","38","1.6530648E-4",,,,
"t_17","18","30","1.5617344E-4",,,,
"t_17","30","39","1.6556497E-4",,,,
"t_17","33","10","1.8413E-4",,,,
"t_17","35","12","1.6943303E-4",,,,
"t_17","17","16","1.6686048E-4",,,,
"t_17","40","12","1.693488E-4",,,,
"t_17","28","02","9.798679E-5",,,,
"t_17","35","27","1.8048994E-4",,,,
"t_17","18","24","1.3177084E-4",,,,
"t_17","22","17","1.4768726E-4",,,,
"t_17","14","28","1.6437283E-4",,,,
"t_17","31","11","1.4226467E-4",,,,
"t_17","08","17","9.833807E-5",,,,
"t_17","14","15","1.7816061E-4",,,,
"t_17","28","10","1.7960588E-4",,,,
"t_17","03","37","9.216676E-5",,,,
"t_17","20","11","1.4738464E-4",,,,
"t_17","40","28","1.7368117E-4",,,,
"t_17","24","33","1.5229995E-4",,,,
"t_17","02","07","6.0628536E-5",,,,
"t_17","26","39","1.01590165E-4",,,,
"t_17","11","30","1.460536E-4",,,,
"t_17","10","30","1.8441323E-4",,,,
"t_17","27","18","1.5928675E-4",,,,
"t_17","06","24","8.057337E-5",,,,
"t_17","01","04","5.76254E-5",,,,
"t_17","07","26","6.5400214E-5",,,,
"t_17","23","25","1.8797645E-4",,,,
"t_17","13","32","1.7828734E-4",,,,
"t_17","12","32","1.6654788E-4",,,,
"t_17","15","04","1.04294406E-4",,,,
"t_17","11","23","1.4798976E-4",,,,
"t_17","28","17","1.5970923E-4",,,,
"t_17","01","02","5.190384E-5",,,,
"t_17","02","28","9.798679E-5",,,,
"t_17","35","04","1.00600264E-4",,,,
"t_17","33","05","9.439517E-5",,,,
"t_17","22","39","1.5680325E-4",,,,
"t_17","15","27","1.8162497E-4",,,,
"t_17","32","29","1.8469198E-4",,,,
"t_17","34","01","9.9038596E-5",,,,
"t_17","07","36","9.800087E-5",,,,
"t_17","12","19","1.6015348E-4",,,,
"t_17","33","06","8.9738554E-5",,,,
"t_17","20","39","1.6929241E-4",,,,
"t_17","10","33","1.8413E-4",,,,
"t_17","30","34","1.869125E-4",,,,
"t_17","12","01","9.379746E-5",,,,
"t_17","25","09","1.7441995E-4",,,,
"t_17","35","19","1.6419709E-4",,,,
"t_17","19","40","1.6442384E-4",,,,
"t_17","39","16","1.696175E-4",,,,
"t_17","19","37","1.6285751E-4",,,,
"t_17","08","34","1.03449E-4",,,,
"t_17","14","08","9.582856E-5",,,,
"t_17","10","23","1.8907347E-4",,,,
"t_17","38","15","1.7003727E-4",,,,
"t_17","26","16","1.1605026E-4",,,,
"t_17","34","16","1.837708E-4",,,,
"t_17","18","31","1.5945658E-4",,,,
"t_17","35","31","1.7711008E-4",,,,
"t_17","11","03","8.313318E-5",,,,
"t_17","08","06","5.6100744E-5",,,,
"t_17","31","10","1.820616E-4",,,,
"t_17","35","15","1.9073709E-4",,,,
"t_17","17","12","1.5568754E-4",,,,
"t_17","13","09","1.6844911E-4",,,,
"t_17","14","03","8.221052E-5",,,,
"t_17","20","08","1.0623867E-4",,,,
"t_17","07","14","9.598458E-5",,,,
"t_17","12","34","1.8435036E-4",,,,
"t_17","27","30","1.701149E-4",,,,
"t_17","31","25","1.7711199E-4",,,,
"t_17","24","10","1.5097781E-4",,,,
"t_17","34","02","1.0940216E-4",,,,
"t_17","32","20","1.8336718E-4",,,,
"t_17","32","05","1.00261845E-4",,,,
"t_17","26","19","1.0616374E-4",,,,
"t_17","32","19","1.612659E-4",,,,
"t_17","39","11","1.406981E-4",,,,
"t_17","21","23","1.722156E-4",,,,
"t_17","30","14","1.661065E-4",,,,
"t_17","07","24","8.327418E-5",,,,
"t_17","23","08","9.469919E-5",,,,
"t_17","16","05","1.03117556E-4",,,,
"t_17","23","33","1.725236E-4",,,,
"t_17","34","28","1.767523E-4",,,,
"t_17","36","16","1.6294846E-4",,,,
"t_17","03","07","5.046545E-5",,,,
"t_17","05","02","6.0560345E-5",,,,
"t_17","18","40","1.5886092E-4",,,,
"t_17","26","11","9.407593E-5",,,,
"t_17","11","15","1.5075646E-4",,,,
"t_17","08","25","1.06850785E-4",,,,
"t_17","18","35","1.556741E-4",,,,
"t_17","30","27","1.701149E-4",,,,
"t_17","08","14","9.582856E-5",,,,
"t_17","30","15","1.8269871E-4",,,,
"t_17","05","08","5.6899E-5",,,,
"t_17","30","19","1.6189685E-4",,,,
"t_17","10","11","1.5244192E-4",,,,
"t_17","32","04","9.915998E-5",,,,
"t_17","15","11","1.5075646E-4",,,,
"t_17","24","17","1.3097096E-4",,,,
"t_17","29","22","1.5217366E-4",,,,
"t_17","06","03","5.2769803E-5",,,,
"t_17","35","23","1.8052898E-4",,,,
"t_17","16","31","1.7894064E-4",,,,
"t_17","09","28","1.5456145E-4",,,,
"t_17","01","12","9.379746E-5",,,,
"t_17","39","30","1.6556497E-4",,,,
"t_17","29","16","1.7434654E-4",,,,
"t_17","31","01","8.969937E-5",,,,
"t_17","29","37","1.7428368E-4",,,,
"t_17","02","05","6.0560345E-5",,,,
"t_17","11","24","1.1820865E-4",,,,
"t_17","08","02","6.331382E-5",,,,
"t_17","09","36","1.4493588E-4",,,,
"t_17","29","39","1.7472454E-4",,,,
"t_17","38","08","8.8420136E-5",,,,
"t_17","23","26","1.13811366E-4",,,,
"t_17","33","20","1.8024893E-4",,,,
"t_17","24","07","8.327418E-5",,,,
"t_17","30","01","9.333728E-5",,,,
"t_17","10","08","1.06170075E-4",,,,
"t_17","21","18","1.5186485E-4",,,,
"t_17","31","20","1.7670421E-4",,,,
"t_17","24","32","1.4584529E-4",,,,
"t_17","17","35","1.6588447E-4",,,,
"t_17","34","40","1.8874796E-4",,,,
"t_17","36","37","1.6623837E-4",,,,
"t_17","27","37","1.7939524E-4",,,,
"t_17","37","12","1.6508787E-4",,,,
"t_17","30","38","1.5565517E-4",,,,
"t_17","03","32","9.024932E-5",,,,
"t_17","02","26","7.047193E-5",,,,
"t_17","33","29","1.6928438E-4",,,,
"t_17","06","12","9.316196E-5",,,,
"t_17","16","09","1.6104725E-4",,,,
"t_17","06","40","9.2891525E-5",,,,
"t_17","06","23","9.335146E-5",,,,
"t_17","10","35","1.8186643E-4",,,,
"t_17","10","01","9.4964504E-5",,,,
"t_17","32","28","1.6884375E-4",,,,
"t_17","29","04","9.601546E-5",,,,
"t_17","33","12","1.624294E-4",,,,
"t_17","29","33","1.6928438E-4",,,,
"t_17","21","37","1.7324329E-4",,,,
"t_17","23","16","1.8604782E-4",,,,
"t_17","29","36","1.6443252E-4",,,,
"t_17","32","11","1.4843946E-4",,,,
"t_17","31","19","1.6360256E-4",,,,
"t_17","33","09","1.6115424E-4",,,,
"t_17","11","12","1.4339974E-4",,,,
"t_17","24","26","9.029763E-5",,,,
"t_17","05","20","1.05727355E-4",,,,
"t_17","36","07","9.800087E-5",,,,
"t_17","24","19","1.3347316E-4",,,,
"t_17","18","07","8.9058114E-5",,,,
"t_17","36","03","8.379409E-5",,,,
"t_17","24","01","7.1752416E-5",,,,
"t_17","03","09","8.8174E-5",,,,
"t_17","36","13","1.6700783E-4",,,,
"t_17","05","31","9.299337E-5",,,,
"t_17","33","03","8.6752996E-5",,,,
"t_17","28","14","1.6437283E-4",,,,
"t_17","09","31","1.6103996E-4",,,,
"t_17","13","40","1.8434275E-4",,,,
"t_17","37","33","1.7534892E-4",,,,
"t_17","11","13","1.5118765E-4",,,,
"t_17","26","27","1.0552003E-4",,,,
"t_17","13","36","1.6700783E-4",,,,
"t_17","28","06","9.780614E-5",,,,
"t_17","40","17","1.6734324E-4",,,,
"t_17","01","37","9.189463E-5",,,,
"t_17","12","36","1.5227764E-4",,,,
"t_17","31","07","9.826912E-5",,,,
"t_17","33","24","1.5229995E-4",,,,
"t_17","04","01","5.76254E-5",,,,
"t_17","37","03","9.216676E-5",,,,
"t_17","18","36","1.4744142E-4",,,,
"t_17","23","06","9.335146E-5",,,,
"t_17","26","22","9.6503114E-5",,,,
"t_17","05","07","5.4992055E-5",,,,
"t_17","11","19","1.3092649E-4",,,,
"t_17","24","40","1.4620073E-4",,,,
"t_17","04","32","9.915998E-5",,,,
"t_17","37","30","1.7098003E-4",,,,
"t_17","01","20","9.410646E-5",,,,
"t_17","27","32","1.7838283E-4",,,,
"t_17","03","31","8.6410975E-5",,,,
"t_17","07","15","9.93623E-5",,,,
"t_17","01","35","9.1383954E-5",,,,
"t_17","36","26","1.05637046E-4",,,,
"t_17","37","09","1.5320265E-4",,,,
"t_17","32","08","1.0261745E-4",,,,
"t_17","02","29","1.1079736E-4",,,,
"t_17","15","39","1.7955915E-4",,,,
"t_17","12","15","1.795866E-4",,,,
"t_17","02","27","9.7909E-5",,,,
"t_17","17","15","1.7781551E-4",,,,
"t_17","05","25","1.0681495E-4",,,,
"t_17","11","20","1.4738464E-4",,,,
"t_17","24","13","1.4532801E-4",,,,
"t_17","17","10","1.7943172E-4",,,,
"t_17","16","13","1.8420425E-4",,,,
"t_17","40","03","8.486526E-5",,,,
"t_17","28","15","1.7706139E-4",,,,
"t_17","26","33","1.064737E-4",,,,
"t_17","02","14","9.728055E-5",,,,
"t_17","07","40","9.333812E-5",,,,
"t_17","25","17","1.7319676E-4",,,,
"t_17","38","14","1.5425304E-4",,,,
"t_17","23","17","1.6877316E-4",,,,
"t_17","08","38","8.8420136E-5",,,,
"t_17","17","01","7.790367E-5",,,,
"t_17","38","26","9.771345E-5",,,,
"t_17","07","32","8.629873E-5",,,,
"t_17","19","26","1.0616374E-4",,,,
"t_17","06","28","9.780614E-5",,,,
"t_17","26","37","1.1383559E-4",,,,
"t_17","03","11","8.313318E-5",,,,
"t_17","24","16","1.4964207E-4",,,,
"t_17","16","03","9.583765E-5",,,,
"t_17","27","13","1.7682729E-4",,,,
"t_17","29","20","1.7418733E-4",,,,
"t_17","05","39","9.844318E-5",,,,
"t_17","39","37","1.7233659E-4",,,,
"t_17","33","32","1.7195815E-4",,,,
"t_17","15","07","9.93623E-5",,,,
"t_17","05","27","1.0097127E-4",,,,
"t_17","06","16","9.619712E-5",,,,
"t_17","31","04","1.0111143E-4",,,,
"t_17","06","38","9.3398885E-5",,,,
"t_17","34","15","1.9594865E-4",,,,
"t_17","09","05","9.305506E-5",,,,
"t_17","22","11","1.3308504E-4",,,,
"t_17","38","17","1.5295496E-4",,,,
"t_17","23","35","1.8052898E-4",,,,
"t_17","30","35","1.7018075E-4",,,,
"t_17","13","03","9.943422E-5",,,,
"t_17","21","33","1.640785E-4",,,,
"t_17","31","17","1.6373266E-4",,,,
"t_17","13","30","1.7089471E-4",,,,
"t_17","38","10","1.682237E-4",,,,
"t_17","36","15","1.6961887E-4",,,,
"t_17","25","11","1.5473546E-4",,,,
"t_17","07","09","8.8465174E-5",,,,
"t_17","08","07","5.4564458E-5",,,,
"t_17","33","25","1.774275E-4",,,,
"t_17","22","13","1.5876832E-4",,,,
"t_17","02","19","9.6997384E-5",,,,
"t_17","15","29","1.861712E-4",,,,
"t_17","22","31","1.517218E-4",,,,
"t_17","31","05","9.299337E-5",,,,
"t_17","36","08","8.7070424E-5",,,,
"t_17","06","09","8.722213E-5",,,,
"t_17","21","02","9.933153E-5",,,,
"t_17","16","06","9.619712E-5",,,,
"t_17","35","18","1.556741E-4",,,,
"t_17","03","28","9.314186E-5",,,,
"t_17","26","31","1.0255512E-4",,,,
"t_17","40","10","1.8577822E-4",,,,
"t_17","32","03","9.024932E-5",,,,
"t_17","20","15","1.8503153E-4",,,,
"t_17","21","29","1.6794438E-4",,,,
"t_17","03","10","9.552425E-5",,,,
"t_17","23","40","1.8068575E-4",,,,
"t_17","12","39","1.6824703E-4",,,,
"t_17","21","12","1.6152684E-4",,,,
"t_17","11","21","1.3877056E-4",,,,
"t_17","03","01","4.689551E-5",,,,
"t_17","03","05","5.0815357E-5",,,,
"t_17","24","02","8.120891E-5",,,,
"t_17","12","23","1.7145056E-4",,,,
"t_17","27","33","1.6916971E-4",,,,
"t_17","28","21","1.6222455E-4",,,,
"t_17","04","27","1.004717E-4",,,,
"t_17","08","37","9.733331E-5",,,,
"t_17","23","38","1.549052E-4",,,,
"t_17","06","34","1.0092546E-4",,,,
"t_17","26","02","7.047193E-5",,,,
"t_17","34","39","1.829707E-4",,,,
"t_17","09","30","1.5523548E-4",,,,
"t_17","16","20","1.8061476E-4",,,,
"t_17","15","40","1.7989453E-4",,,,
"t_17","10","28","1.7960588E-4",,,,
"t_17","37","10","1.8075424E-4",,,,
"t_17","29","17","1.6750033E-4",,,,
"t_17","36","11","1.3663525E-4",,,,
"t_17","31","26","1.0255512E-4",,,,
"t_17","33","27","1.6916971E-4",,,,
"t_17","36","28","1.5770666E-4",,,,
"t_17","10","34","1.9849755E-4",,,,
"t_17","03","27","9.690676E-5",,,,
"t_17","08","15","1.0311993E-4",,,,
"t_17","36","01","8.585844E-5",,,,
"t_17","38","11","1.2936663E-4",,,,
"t_17","04","17","9.166634E-5",,,,
"t_17","26","03","5.8487505E-5",,,,
"t_17","07","20","1.0214925E-4",,,,
"t_17","34","04","1.0331307E-4",,,,
"t_17","20","40","1.7577599E-4",,,,
"t_17","37","35","1.7670731E-4",,,,
"t_17","20","13","1.8212522E-4",,,,
"t_17","16","32","1.8397592E-4",,,,
"t_17","16","27","1.7868665E-4",,,,
"t_17","07","33","9.757551E-5",,,,
"t_17","02","06","6.278242E-5",,,,
"t_17","36","19","1.5376256E-4",,,,
"t_17","05","09","9.305506E-5",,,,
"t_17","27","20","1.784174E-4",,,,
"t_17","09","37","1.5320265E-4",,,,
"t_17","34","22","1.6425808E-4",,,,
"t_17","14","04","9.0669986E-5",,,,
"t_17","27","23","1.8134987E-4",,,,
"t_17","26","28","1.0587736E-4",,,,
"t_17","01","24","7.1752416E-5",,,,
"t_17","02","30","9.767314E-5",,,,
"t_17","22","05","9.473355E-5",,,,
"t_17","20","21","1.7298778E-4",,,,
"t_17","30","08","1.0250734E-4",,,,
"t_17","07","03","5.046545E-5",,,,
"t_17","10","37","1.8075424E-4",,,,
"t_17","20","26","1.1023355E-4",,,,
"t_17","16","37","1.7749109E-4",,,,
"t_17","02","31","1.03885504E-4",,,,
"t_17","21","28","1.6222455E-4",,,,
"t_17","35","08","9.630805E-5",,,,
"t_17","03","12","9.0325746E-5",,,,
"t_17","08","05","5.6899E-5",,,,
"t_17","19","12","1.6015348E-4",,,,
"t_17","29","12","1.7162756E-4",,,,
"t_17","34","29","1.9070621E-4",,,,
"t_17","19","25","1.7121274E-4",,,,
"t_17","07","35","9.9983794E-5",,,,
"t_17","17","38","1.5295496E-4",,,,
"t_17","37","34","1.859718E-4",,,,
"t_17","09","34","1.7847006E-4",,,,
"t_17","17","02","9.822617E-5",,,,
"t_17","07","25","1.0741672E-4",,,,
"t_17","37","24","1.4807757E-4",,,,
"t_17","29","02","1.1079736E-4",,,,
"t_17","39","05","9.844318E-5",,,,
"t_17","13","02","1.0771907E-4",,,,
"t_17","32","15","1.87691E-4",,,,
"t_17","21","27","1.7354464E-4",,,,
"t_17","19","04","9.703994E-5",,,,
"t_17","28","25","1.8471236E-4",,,,
"t_17","28","30","1.6922341E-4",,,,
"t_17","37","13","1.8039049E-4",,,,
"t_17","35","06","9.678594E-5",,,,
"t_17","20","23","1.7459759E-4",,,,
"t_17","14","35","1.6666114E-4",,,,
"t_17","25","19","1.7121274E-4",,,,
"t_17","36","29","1.6443252E-4",,,,
"t_17","40","05","9.826738E-5",,,,
"t_17","11","14","1.4533961E-4",,,,
"t_17","37","39","1.7233659E-4",,,,
"t_17","25","05","1.0681495E-4",,,,
"t_17","16","17","1.6686048E-4",,,,
"t_17","11","39","1.406981E-4",,,,
"t_17","01","13","9.96061E-5",,,,
"t_17","19","22","1.477366E-4",,,,
"t_17","12","14","1.601605E-4",,,,
"t_17","14","37","1.6306272E-4",,,,
"t_17","12","09","1.5512272E-4",,,,
"t_17","18","23","1.6561706E-4",,,,
"t_17","03","36","8.379409E-5",,,,
"t_17","13","14","1.7244398E-4",,,,
"t_17","16","39","1.696175E-4",,,,
"t_17","05","32","1.00261845E-4",,,,
"t_17","09","20","1.6451946E-4",,,,
"t_17","13","34","2.0010762E-4",,,,
"t_17","10","12","1.8216594E-4",,,,
"t_17","10","40","1.8577822E-4",,,,
"t_17","31","16","1.7894064E-4",,,,
"t_17","18","32","1.5565443E-4",,,,
"t_17","12","21","1.6152684E-4",,,,
"t_17","40","18","1.5886092E-4",,,,
"t_17","37","23","1.7929997E-4",,,,
"t_17","13","05","1.0245161E-4",,,,
"t_17","32","27","1.7838283E-4",,,,
"t_17","32","25","1.8102328E-4",,,,
"t_17","38","33","1.5933569E-4",,,,
"t_17","17","22","1.4768726E-4",,,,
"t_17","33","17","1.6318084E-4",,,,
"t_17","22","34","1.6425808E-4",,,,
"t_17","27","28","1.6836378E-4",,,,
"t_17","04","07","5.568932E-5",,,,
"t_17","29","03","9.495042E-5",,,,
"t_17","12","16","1.7379141E-4",,,,
"t_17","36","12","1.5227764E-4",,,,
"t_17","27","06","1.0026702E-4",,,,
"t_17","27","39","1.6790448E-4",,,,
"t_17","14","09","1.6229771E-4",,,,
"t_17","21","39","1.6641234E-4",,,,
"t_17","11","17","1.4579156E-4",,,,
"t_17","02","09","9.803759E-5",,,,
"t_17","34","11","1.6442401E-4",,,,
"t_17","02","04","5.9237056E-5",,,,
"t_17","34","19","1.7805281E-4",,,,
"t_17","31","37","1.7499142E-4",,,,
"t_17","10","14","1.8101862E-4",,,,
"t_17","39","21","1.6641234E-4",,,,
"t_17","40","30","1.6910186E-4",,,,
"t_17","13","38","1.631307E-4",,,,
"t_17","24","30","1.3809321E-4",,,,
"t_17","38","40","1.609591E-4",,,,
"t_17","10","15","1.9758152E-4",,,,
"t_17","15","35","1.9073709E-4",,,,
"t_17","15","18","1.587664E-4",,,,
"t_17","23","39","1.7334348E-4",,,,
"t_17","24","27","1.4490729E-4",,,,
"t_17","19","13","1.7191556E-4",,,,
"t_17","05","03","5.0815357E-5",,,,
"t_17","17","04","9.166634E-5",,,,
"t_17","23","34","1.9519977E-4",,,,
"t_17","30","23","1.7615441E-4",,,,
"t_17","40","24","1.4620073E-4",,,,
"t_17","19","01","8.456025E-5",,,,
"t_17","32","22","1.5349723E-4",,,,
"t_17","06","17","9.4278694E-5",,,,
"t_17","01","19","8.456025E-5",,,,
"t_17","06","33","8.9738554E-5",,,,
"t_17","16","21","1.753016E-4",,,,
"t_17","17","21","1.6082152E-4",,,,
"t_17","02","13","1.0771907E-4",,,,
"t_17","22","23","1.5688337E-4",,,,
"t_17","30","18","1.5617344E-4",,,,
"t_17","14","16","1.6842633E-4",,,,
"t_17","09","16","1.6104725E-4",,,,
"t_17","07","04","5.568932E-5",,,,
"t_17","07","29","1.01307196E-4",,,,
"t_17","15","05","1.0156093E-4",,,,
"t_17","25","08","1.06850785E-4",,,,
"t_17","30","40","1.6910186E-4",,,,
"t_17","04","15","1.04294406E-4",,,,
"t_17","35","03","9.052568E-5",,,,
"t_17","18","26","9.682909E-5",,,,
"t_17","14","30","1.661065E-4",,,,
"t_17","18","04","9.292473E-5",,,,
"t_17","09","04","9.261147E-5",,,,
"t_17","32","38","1.5936428E-4",,,,
"t_17","08","03","5.3871216E-5",,,,
"t_17","01","36","8.585844E-5",,,,
"t_17","01","05","5.805749E-5",,,,
"t_17","09","10","1.7330807E-4",,,,
"t_17","04","38","9.549545E-5",,,,
"t_17","08","32","1.0261745E-4",,,,
"t_17","27","02","9.7909E-5",,,,
"t_17","35","09","1.5983167E-4",,,,
"t_17","09","39","1.5994324E-4",,,,
"t_17","32","26","1.0988429E-4",,,,
"t_17","24","03","7.766708E-5",,,,
"t_17","10","38","1.682237E-4",,,,
"t_17","09","02","9.803759E-5",,,,
"t_17","40","13","1.8434275E-4",,,,
"t_17","26","36","1.05637046E-4",,,,
"t_17","30","11","1.460536E-4",,,,
"t_17","12","26","1.0241623E-4",,,,
"t_17","36","34","1.7075171E-4",,,,
"t_17","25","12","1.7183233E-4",,,,
"t_17","34","13","2.0010762E-4",,,,
"t_17","21","38","1.5112899E-4",,,,
"t_17","28","20","1.7543399E-4",,,,
"t_17","38","09","1.4979509E-4",,,,
"t_17","34","20","1.9417623E-4",,,,
"t_17","39","33","1.6389985E-4",,,,
"t_17","09","15","1.7140522E-4",,,,
"t_17","04","36","9.427541E-5",,,,
"t_17","12","38","1.5664336E-4",,,,
"t_17","15","31","1.7860263E-4",,,,
"t_17","10","18","1.7292069E-4",,,,
"t_17","09","17","1.5823531E-4",,,,
"t_17","19","39","1.6195302E-4",,,,
"t_17","17","24","1.3097096E-4",,,,
"t_17","11","08","8.256879E-5",,,,
"t_17","40","33","1.7341124E-4",,,,
"t_17","29","19","1.6582124E-4",,,,
"t_17","11","18","1.3834373E-4",,,,
"t_17","17","18","1.4879528E-4",,,,
"t_17","14","40","1.6979141E-4",,,,
"t_17","31","40","1.6803392E-4",,,,
"t_17","19","18","1.5473638E-4",,,,
"t_17","16","23","1.8604782E-4",,,,
"t_17","11","34","1.6442401E-4",,,,
"t_17","29","10","1.8443132E-4",,,,
"t_17","39","18","1.552941E-4",,,,
"t_17","11","04","8.7564964E-5",,,,
"t_17","06","20","9.467981E-5",,,,
"t_17","06","30","8.587945E-5",,,,
"t_17","14","18","1.4952375E-4",,,,
"t_17","09","23","1.6467778E-4",,,,
"t_17","32","09","1.5631143E-4",,,,
"t_17","12","33","1.624294E-4",,,,
"t_17","29","34","1.9070621E-4",,,,
"t_17","19","08","9.083971E-5",,,,
"t_17","25","35","1.7416207E-4",,,,
"t_17","33","04","9.206638E-5",,,,
"t_17","23","04","1.0057659E-4",,,,
"t_17","04","13","1.0954691E-4",,,,
"t_17","02","12","9.926292E-5",,,,
"t_17","21","35","1.6514408E-4",,,,
"t_17","18","05","9.075871E-5",,,,
"t_17","17","06","9.4278694E-5",,,,
"t_17","40","39","1.725902E-4",,,,
"t_17","05","29","1.02765945E-4",,,,
"t_17","36","10","1.6685367E-4",,,,
"t_17","36","25","1.6975445E-4",,,,
"t_17","26","34","1.1626729E-4",,,,
"t_17","38","18","1.4677731E-4",,,,
"t_17","11","29","1.5361459E-4",,,,
"t_17","04","39","1.0001683E-4",,,,
"t_17","31","27","1.6765317E-4",,,,
"t_17","24","15","1.4905089E-4",,,,
"t_17","07","02","6.0628536E-5",,,,
"t_17","03","22","7.616984E-5",,,,
"t_17","40","09","1.637623E-4",,,,
"t_17","38","04","9.549545E-5",,,,
"t_17","01","23","9.9865625E-5",,,,
"t_17","29","26","1.059721E-4",,,,
