"time","n1","n2","weight",,,,
"t_21","06","19","13.990857",,,,
"t_21","15","19","12.061333",,,,
"t_21","09","31","3.7102165",,,,
"t_21","32","23","9.700218",,,,
"t_21","33","14","13.011817",,,,
"t_21","10","34","1.4938867",,,,
"t_21","08","12","11.052603",,,,
"t_21","37","36","6.12526",,,,
"t_21","13","25","9.46335",,,,
"t_21","02","34","25.771051",,,,
"t_21","31","07","10.53879",,,,
"t_21","30","25","42.10051",,,,
"t_21","22","37","23.36358",,,,
"t_21","13","29","12.489602",,,,
"t_21","21","24","3.6632023",,,,
"t_21","09","04","22.240969",,,,
"t_21","29","24","3.8398712",,,,
"t_21","25","24","36.537613",,,,
"t_21","29","40","18.586487",,,,
"t_21","39","06","1.9608253",,,,
"t_21","05","24","5.964175",,,,
"t_21","39","38","27.426754",,,,
"t_21","34","19","28.058886",,,,
"t_21","18","06","33.92006",,,,
"t_21","09","08","24.490881",,,,
"t_21","37","01","33.242992",,,,
"t_21","37","10","14.112212",,,,
"t_21","09","34","9.854136",,,,
"t_21","22","17","7.6732364",,,,
"t_21","23","13","40.61281",,,,
"t_21","32","16","19.331448",,,,
"t_21","15","33","25.916876",,,,
"t_21","37","35","26.599579",,,,
"t_21","11","22","7.6663074",,,,
"t_21","03","29","29.407427",,,,
"t_21","28","18","21.30437",,,,
"t_21","24","40","24.726965",,,,
"t_21","33","29","6.700106",,,,
"t_21","30","15","79.03712",,,,
"t_21","31","20","34.575016",,,,
"t_21","06","40","9.321127",,,,
"t_21","10","23","33.440594",,,,
"t_21","24","36","15.197654",,,,
"t_21","29","38","11.190126",,,,
"t_21","03","25","2.9489908",,,,
"t_21","01","31","22.63776",,,,
"t_21","29","11","19.716354",,,,
"t_21","18","07","11.684007",,,,
"t_21","05","16","32.154",,,,
"t_21","28","16","21.690851",,,,
"t_21","31","01","22.63776",,,,
"t_21","27","31","2.4837065",,,,
"t_21","20","01","21.206182",,,,
"t_21","10","31","6.9531913",,,,
"t_21","15","02","7.0661807",,,,
"t_21","14","35","17.764647",,,,
"t_21","09","12","15.848453",,,,
"t_21","18","34","14.339002",,,,
"t_21","18","16","12.320125",,,,
"t_21","01","04","8.712904",,,,
"t_21","21","38","15.010118",,,,
"t_21","13","30","52.24032",,,,
"t_21","16","32","19.331448",,,,
"t_21","37","18","21.734766",,,,
"t_21","14","10","3.352579",,,,
"t_21","05","26","3.5794268",,,,
"t_21","12","02","0.09496324",,,,
"t_21","02","28","12.911924",,,,
"t_21","30","11","34.756233",,,,
"t_21","12","28","11.2188635",,,,
"t_21","33","37","60.484653",,,,
"t_21","02","33","11.10094",,,,
"t_21","03","38","7.929271",,,,
"t_21","02","27","12.442062",,,,
"t_21","14","09","8.843866",,,,
"t_21","13","18","14.310599",,,,
"t_21","38","34","18.557081",,,,
"t_21","23","28","1.5328051",,,,
"t_21","28","03","36.899887",,,,
"t_21","37","17","22.409586",,,,
"t_21","19","15","12.061333",,,,
"t_21","09","02","39.987873",,,,
"t_21","08","18","46.429703",,,,
"t_21","08","25","0.7492363",,,,
"t_21","22","20","66.086334",,,,
"t_21","02","17","39.453873",,,,
"t_21","02","04","18.239323",,,,
"t_21","36","15","57.046062",,,,
"t_21","07","15","13.245247",,,,
"t_21","05","36","14.128407",,,,
"t_21","20","25","20.204794",,,,
"t_21","38","08","35.93449",,,,
"t_21","38","09","18.294374",,,,
"t_21","12","15","8.268687",,,,
"t_21","29","07","12.489907",,,,
"t_21","15","34","42.428547",,,,
"t_21","26","17","17.631239",,,,
"t_21","28","32","14.820653",,,,
"t_21","37","21","10.045882",,,,
"t_21","02","30","12.7263",,,,
"t_21","01","37","33.242992",,,,
"t_21","24","28","25.83985",,,,
"t_21","24","05","5.964175",,,,
"t_21","15","35","28.768305",,,,
"t_21","02","37","78.73408",,,,
"t_21","30","16","36.660553",,,,
"t_21","19","05","24.360422",,,,
"t_21","12","33","21.156462",,,,
"t_21","04","21","22.077137",,,,
"t_21","34","28","2.1836982",,,,
"t_21","13","36","56.035187",,,,
"t_21","26","29","40.740643",,,,
"t_21","38","14","20.636585",,,,
"t_21","37","03","42.765068",,,,
"t_21","31","30","24.39827",,,,
"t_21","37","27","48.949627",,,,
"t_21","36","18","38.7433",,,,
"t_21","13","17","22.205048",,,,
"t_21","21","09","2.5901148",,,,
"t_21","30","13","52.24032",,,,
"t_21","33","20","30.241425",,,,
"t_21","39","21","7.4412932",,,,
"t_21","17","37","22.409586",,,,
"t_21","37","08","69.92089",,,,
"t_21","12","11","26.190332",,,,
"t_21","01","27","7.809258",,,,
"t_21","31","27","2.4837065",,,,
"t_21","03","16","1.0431242",,,,
"t_21","25","08","0.7492363",,,,
"t_21","10","01","0.39111212",,,,
"t_21","01","23","20.021383",,,,
"t_21","02","31","6.4307914",,,,
"t_21","25","18","11.965591",,,,
"t_21","04","30","0.88767874",,,,
"t_21","24","04","10.484201",,,,
"t_21","19","25","20.177048",,,,
"t_21","37","05","28.59705",,,,
"t_21","33","02","11.10094",,,,
"t_21","28","12","11.2188635",,,,
"t_21","22","19","50.968685",,,,
"t_21","03","32","3.5314977",,,,
"t_21","09","14","8.843866",,,,
"t_21","20","34","50.74838",,,,
"t_21","28","30","11.341568",,,,
"t_21","15","40","54.65909",,,,
"t_21","34","25","4.228078",,,,
"t_21","26","37","50.64902",,,,
"t_21","16","23","50.10045",,,,
"t_21","15","21","15.899521",,,,
"t_21","26","01","11.682952",,,,
"t_21","02","15","7.0661807",,,,
"t_21","21","16","16.70856",,,,
"t_21","36","16","5.8812513",,,,
"t_21","09","13","1.3018143",,,,
"t_21","11","29","19.716354",,,,
"t_21","20","40","35.943752",,,,
"t_21","20","35","23.77855",,,,
"t_21","38","28","18.691895",,,,
"t_21","36","33","45.645927",,,,
"t_21","23","11","26.102509",,,,
"t_21","37","20","25.272547",,,,
"t_21","40","33","45.21892",,,,
"t_21","25","40","31.178541",,,,
"t_21","16","25","6.857059",,,,
"t_21","25","38","27.148077",,,,
"t_21","01","03","17.252066",,,,
"t_21","23","12","38.559788",,,,
"t_21","10","09","7.2014155",,,,
"t_21","40","35","7.7908745",,,,
"t_21","06","17","37.474667",,,,
"t_21","19","38","39.67314",,,,
"t_21","36","10","24.099546",,,,
"t_21","17","06","37.474667",,,,
"t_21","13","23","40.61281",,,,
"t_21","38","18","43.038574",,,,
"t_21","18","29","19.677433",,,,
"t_21","12","29","32.88133",,,,
"t_21","34","32","16.089642",,,,
"t_21","11","12","26.190332",,,,
"t_21","07","29","12.489907",,,,
"t_21","25","07","1.7016021",,,,
"t_21","27","03","14.60191",,,,
"t_21","01","20","21.206182",,,,
"t_21","13","34","37.78776",,,,
"t_21","05","29","16.524841",,,,
"t_21","01","05","48.267212",,,,
"t_21","27","38","36.09669",,,,
"t_21","18","28","21.30437",,,,
"t_21","13","14","29.497187",,,,
"t_21","21","18","32.796436",,,,
"t_21","33","26","53.069027",,,,
"t_21","18","21","32.796436",,,,
"t_21","29","16","24.318378",,,,
"t_21","35","19","1.7906942",,,,
"t_21","18","13","14.310599",,,,
"t_21","18","37","21.734766",,,,
"t_21","16","40","58.86774",,,,
"t_21","26","03","23.646194",,,,
"t_21","27","28","17.744013",,,,
"t_21","24","31","61.94692",,,,
"t_21","23","01","20.021383",,,,
"t_21","07","18","11.684007",,,,
"t_21","37","25","33.260536",,,,
"t_21","31","05","25.252556",,,,
"t_21","16","12","28.532104",,,,
"t_21","33","15","25.916876",,,,
"t_21","33","40","45.21892",,,,
"t_21","19","21","7.4394293",,,,
"t_21","21","34","11.044942",,,,
"t_21","29","27","29.35092",,,,
"t_21","02","22","33.861576",,,,
"t_21","05","22","41.766876",,,,
"t_21","33","28","17.080212",,,,
"t_21","15","30","79.03712",,,,
"t_21","26","36","10.505361",,,,
"t_21","36","02","8.802387",,,,
"t_21","28","19","21.651783",,,,
"t_21","06","01","2.1506197",,,,
"t_21","04","06","34.5984",,,,
"t_21","25","06","6.209735",,,,
"t_21","38","20","45.518845",,,,
"t_21","28","23","1.5328051",,,,
"t_21","36","26","10.505361",,,,
"t_21","07","27","26.456388",,,,
"t_21","32","26","43.385094",,,,
"t_21","40","09","20.734837",,,,
"t_21","04","09","22.240969",,,,
"t_21","03","31","14.234539",,,,
"t_21","21","13","44.585564",,,,
"t_21","08","16","17.479055",,,,
"t_21","09","10","7.2014155",,,,
"t_21","03","08","10.769495",,,,
"t_21","40","27","36.19632",,,,
"t_21","15","12","8.268687",,,,
"t_21","02","29","11.657967",,,,
"t_21","30","18","23.137022",,,,
"t_21","35","02","7.7807856",,,,
"t_21","08","29","9.296697",,,,
"t_21","19","35","1.7906942",,,,
"t_21","40","39","27.490313",,,,
"t_21","34","21","11.044942",,,,
"t_21","40","21","9.3028",,,,
"t_21","01","06","2.1506197",,,,
"t_21","02","24","14.999023",,,,
"t_21","10","14","3.352579",,,,
"t_21","18","15","24.65017",,,,
"t_21","15","26","41.53913",,,,
"t_21","15","32","39.985905",,,,
"t_21","03","28","36.899887",,,,
"t_21","07","17","24.819242",,,,
"t_21","36","37","6.12526",,,,
"t_21","38","33","41.950397",,,,
"t_21","38","24","18.835154",,,,
"t_21","19","13","3.230559",,,,
"t_21","22","23","16.53426",,,,
"t_21","34","13","37.78776",,,,
"t_21","23","21","12.852544",,,,
"t_21","02","01","5.718012",,,,
"t_21","08","17","15.107494",,,,
"t_21","16","37","36.457016",,,,
"t_21","29","03","29.407427",,,,
"t_21","38","21","15.010118",,,,
"t_21","29","20","51.667503",,,,
"t_21","17","02","39.453873",,,,
"t_21","28","33","17.080212",,,,
"t_21","36","19","10.902559",,,,
"t_21","16","28","21.690851",,,,
"t_21","14","12","27.21078",,,,
"t_21","38","06","2.5457778",,,,
"t_21","06","04","34.5984",,,,
"t_21","06","02","8.242607",,,,
"t_21","07","25","1.7016021",,,,
"t_21","06","34","3.8274798",,,,
"t_21","16","19","30.896084",,,,
"t_21","27","30","57.655647",,,,
"t_21","18","27","10.17844",,,,
"t_21","18","36","38.7433",,,,
"t_21","30","04","0.88767874",,,,
"t_21","19","16","30.896084",,,,
"t_21","08","09","24.490881",,,,
"t_21","12","01","0.6368063",,,,
"t_21","31","28","21.326426",,,,
"t_21","24","30","18.73441",,,,
"t_21","21","12","47.21214",,,,
"t_21","40","02","5.0377846",,,,
"t_21","30","09","9.770998",,,,
"t_21","05","19","24.360422",,,,
"t_21","17","13","22.205048",,,,
"t_21","08","32","10.899704",,,,
"t_21","04","37","0.91025054",,,,
"t_21","19","37","28.547731",,,,
"t_21","21","15","15.899521",,,,
"t_21","06","33","2.704286",,,,
"t_21","01","29","34.61245",,,,
"t_21","23","19","61.689247",,,,
"t_21","02","12","0.09496324",,,,
"t_21","39","26","13.596162",,,,
"t_21","13","21","44.585564",,,,
"t_21","10","36","24.099546",,,,
"t_21","31","02","6.4307914",,,,
"t_21","37","34","19.211908",,,,
"t_21","34","24","30.832117",,,,
"t_21","30","20","74.143974",,,,
"t_21","27","18","10.17844",,,,
"t_21","30","19","73.158485",,,,
"t_21","03","23","33.09195",,,,
"t_21","36","12","30.517937",,,,
"t_21","12","09","15.848453",,,,
"t_21","37","32","52.866676",,,,
"t_21","37","06","66.40097",,,,
"t_21","02","09","39.987873",,,,
"t_21","01","14","8.930505",,,,
"t_21","28","31","21.326426",,,,
"t_21","38","40","5.416902",,,,
"t_21","38","17","11.112554",,,,
"t_21","33","06","2.704286",,,,
"t_21","34","10","1.4938867",,,,
"t_21","15","29","40.048897",,,,
"t_21","34","12","22.897697",,,,
"t_21","20","27","33.13937",,,,
"t_21","37","16","36.457016",,,,
"t_21","30","26","31.539185",,,,
"t_21","24","29","3.8398712",,,,
"t_21","26","15","41.53913",,,,
"t_21","09","37","6.0515556",,,,
"t_21","11","09","16.318258",,,,
"t_21","17","03","55.95298",,,,
"t_21","05","03","31.330614",,,,
"t_21","04","22","22.13355",,,,
"t_21","05","37","28.59705",,,,
"t_21","37","12","12.438454",,,,
"t_21","35","38","2.4582732",,,,
"t_21","03","05","31.330614",,,,
"t_21","14","13","29.497187",,,,
"t_21","08","36","46.793255",,,,
"t_21","06","23","0.60990703",,,,
"t_21","23","14","26.430866",,,,
"t_21","01","25","7.8526673",,,,
"t_21","03","17","55.95298",,,,
"t_21","15","08","2.7766364",,,,
"t_21","36","31","17.208601",,,,
"t_21","13","08","28.183556",,,,
"t_21","31","09","3.7102165",,,,
"t_21","30","27","57.655647",,,,
"t_21","04","36","0.5611402",,,,
"t_21","25","37","33.260536",,,,
"t_21","06","38","2.5457778",,,,
"t_21","23","03","33.09195",,,,
"t_21","27","01","7.809258",,,,
"t_21","22","04","22.13355",,,,
"t_21","17","07","24.819242",,,,
"t_21","27","02","12.442062",,,,
"t_21","08","06","34.771427",,,,
"t_21","06","08","34.771427",,,,
"t_21","22","14","2.4939418",,,,
"t_21","11","21","9.89233",,,,
"t_21","17","23","26.197683",,,,
"t_21","40","25","31.178541",,,,
"t_21","21","23","12.852544",,,,
"t_21","09","17","16.749792",,,,
"t_21","08","02","20.820026",,,,
"t_21","36","40","20.595251",,,,
"t_21","13","09","1.3018143",,,,
"t_21","07","08","3.3676825",,,,
"t_21","31","03","14.234539",,,,
"t_21","05","31","25.252556",,,,
"t_21","23","06","0.60990703",,,,
"t_21","24","37","11.403289",,,,
"t_21","34","30","18.308159",,,,
"t_21","13","27","8.77706",,,,
"t_21","09","11","16.318258",,,,
"t_21","37","28","21.194016",,,,
"t_21","40","26","46.347668",,,,
"t_21","17","22","7.6732364",,,,
"t_21","31","36","17.208601",,,,
"t_21","28","09","15.222584",,,,
"t_21","32","12","9.50384",,,,
"t_21","16","03","1.0431242",,,,
"t_21","37","15","39.01253",,,,
"t_21","25","34","4.228078",,,,
"t_21","01","36","10.734817",,,,
"t_21","13","37","53.40523",,,,
"t_21","25","16","6.857059",,,,
"t_21","38","16","40.99071",,,,
"t_21","18","08","46.429703",,,,
"t_21","17","36","6.0837617",,,,
"t_21","30","23","8.689445",,,,
"t_21","02","35","7.7807856",,,,
"t_21","37","19","28.547731",,,,
"t_21","29","37","19.861256",,,,
"t_21","12","16","28.532104",,,,
"t_21","32","15","39.985905",,,,
"t_21","17","40","23.109097",,,,
"t_21","22","38","7.3025846",,,,
"t_21","05","11","14.092001",,,,
"t_21","29","02","11.657967",,,,
"t_21","09","27","7.5211635",,,,
"t_21","13","31","20.936886",,,,
"t_21","10","02","11.29541",,,,
"t_21","07","03","7.864113",,,,
"t_21","08","13","28.183556",,,,
"t_21","26","19","26.8215",,,,
"t_22","02","22","36.42068",,,,
"t_22","35","17","16.88957",,,,
"t_22","13","19","26.47948",,,,
"t_22","35","19","62.29802",,,,
"t_22","11","01","35.57179",,,,
"t_22","33","20","2.999412",,,,
"t_22","24","07","3.5673285",,,,
"t_22","08","26","25.356876",,,,
"t_22","40","11","59.19467",,,,
"t_22","23","34","14.606734",,,,
"t_22","38","15","43.7762",,,,
"t_22","27","14","40.699215",,,,
"t_22","40","14","35.679745",,,,
"t_22","26","23","26.792656",,,,
"t_22","06","02","15.813176",,,,
"t_22","17","40","10.080536",,,,
"t_22","02","12","10.224954",,,,
"t_22","19","21","1.735452",,,,
"t_22","16","03","17.220276",,,,
"t_22","21","19","1.735452",,,,
"t_22","24","38","26.896025",,,,
"t_22","35","28","10.997801",,,,
"t_22","30","03","48.615917",,,,
"t_22","11","39","3.1333885",,,,
"t_22","05","26","7.968741",,,,
"t_22","02","01","3.3806593",,,,
"t_22","32","15","4.248593",,,,
"t_22","11","37","42.340904",,,,
"t_22","18","22","31.275148",,,,
"t_22","34","20","4.9976664",,,,
"t_22","04","01","31.296766",,,,
"t_22","20","16","15.217489",,,,
"t_22","38","32","2.900178",,,,
"t_22","19","26","29.863636",,,,
"t_22","15","23","13.4801",,,,
"t_22","10","06","39.51298",,,,
"t_22","15","34","60.915024",,,,
"t_22","11","16","6.1042194",,,,
"t_22","35","20","43.09332",,,,
"t_22","14","21","1.1730696",,,,
"t_22","40","17","10.080536",,,,
"t_22","08","38","25.735119",,,,
"t_22","24","33","56.315365",,,,
"t_22","38","12","18.08955",,,,
"t_22","35","02","44.00384",,,,
"t_22","34","13","16.254536",,,,
"t_22","17","26","21.332989",,,,
"t_22","24","03","1.7219723",,,,
"t_22","31","12","1.4629561",,,,
"t_22","16","09","33.398243",,,,
"t_22","13","37","19.392214",,,,
"t_22","40","25","8.767993",,,,
"t_22","01","29","19.561953",,,,
"t_22","28","13","12.042112",,,,
"t_22","34","22","13.973172",,,,
"t_22","10","22","16.501043",,,,
"t_22","22","15","5.1391454",,,,
"t_22","16","33","16.508009",,,,
"t_22","32","11","15.131214",,,,
"t_22","32","18","70.80744",,,,
"t_22","09","30","5.970149",,,,
"t_22","35","15","25.287584",,,,
"t_22","15","29","29.46146",,,,
"t_22","14","06","16.721775",,,,
"t_22","19","03","3.4085062",,,,
"t_22","13","01","9.075047",,,,
"t_22","02","33","38.81628",,,,
"t_22","28","40","28.722418",,,,
"t_22","39","31","11.137226",,,,
"t_22","38","14","20.112335",,,,
"t_22","19","37","17.924105",,,,
"t_22","03","25","37.6694",,,,
"t_22","17","39","10.820928",,,,
"t_22","22","25","6.218978",,,,
"t_22","32","13","58.149364",,,,
"t_22","07","08","5.2329354",,,,
"t_22","19","14","7.1743355",,,,
"t_22","17","12","4.004612",,,,
"t_22","40","38","2.820432",,,,
"t_22","15","19","25.365517",,,,
"t_22","22","17","40.22869",,,,
"t_22","30","08","31.996687",,,,
"t_22","01","05","3.3951654",,,,
"t_22","05","38","32.45075",,,,
"t_22","07","23","10.108568",,,,
"t_22","04","29","14.121037",,,,
"t_22","06","14","16.721775",,,,
"t_22","12","37","4.8761325",,,,
"t_22","08","36","28.57179",,,,
"t_22","12","22","1.187871",,,,
"t_22","10","15","7.914722",,,,
"t_22","13","07","29.8783",,,,
"t_22","28","22","4.5417237",,,,
"t_22","26","39","5.3251095",,,,
"t_22","06","04","16.092766",,,,
"t_22","10","02","20.821674",,,,
"t_22","40","33","35.72602",,,,
"t_22","04","12","55.323418",,,,
"t_22","37","29","9.786933",,,,
"t_22","12","38","18.08955",,,,
"t_22","15","18","24.081287",,,,
"t_22","30","20","23.806824",,,,
"t_22","19","16","28.079174",,,,
"t_22","11","08","34.942104",,,,
"t_22","38","05","32.45075",,,,
"t_22","30","31","18.587948",,,,
"t_22","31","25","13.039279",,,,
"t_22","18","15","24.081287",,,,
"t_22","18","25","16.351585",,,,
"t_22","31","09","15.92128",,,,
"t_22","35","06","1.1395332",,,,
"t_22","38","19","42.41929",,,,
"t_22","05","20","13.313521",,,,
"t_22","13","28","12.042112",,,,
"t_22","03","37","11.121101",,,,
"t_22","25","15","76.1689",,,,
"t_22","13","06","43.573345",,,,
"t_22","21","31","0.62411857",,,,
"t_22","15","08","5.5697904",,,,
"t_22","17","05","28.546963",,,,
"t_22","15","05","10.771451",,,,
"t_22","09","17","22.475826",,,,
"t_22","32","39","14.427177",,,,
"t_22","03","02","33.445866",,,,
"t_22","22","06","12.8455515",,,,
"t_22","07","25","10.989511",,,,
"t_22","10","01","4.4054193",,,,
"t_22","19","25","34.723484",,,,
"t_22","16","38","22.620684",,,,
"t_22","40","22","60.372868",,,,
"t_22","06","27","22.16329",,,,
"t_22","19","28","0.42232138",,,,
"t_22","12","04","55.323418",,,,
"t_22","15","16","43.75539",,,,
"t_22","29","04","14.121037",,,,
"t_22","30","33","5.389505",,,,
"t_22","18","13","15.311121",,,,
"t_22","40","09","10.583166",,,,
"t_22","17","27","10.195397",,,,
"t_22","32","26","19.638123",,,,
"t_22","06","13","43.573345",,,,
"t_22","09","33","7.217054",,,,
"t_22","39","26","5.3251095",,,,
"t_22","08","15","5.5697904",,,,
"t_22","06","09","20.033104",,,,
"t_22","32","14","1.9206724",,,,
"t_22","15","36","17.991053",,,,
"t_22","23","31","19.40576",,,,
"t_22","35","14","18.08976",,,,
"t_22","06","16","12.614433",,,,
"t_22","20","08","33.18943",,,,
"t_22","25","31","13.039279",,,,
"t_22","30","25","27.689108",,,,
"t_22","15","38","43.7762",,,,
"t_22","11","15","24.726913",,,,
"t_22","01","21","6.698225",,,,
"t_22","18","23","17.165947",,,,
"t_22","28","04","53.72934",,,,
"t_22","29","13","7.7109647",,,,
"t_22","37","28","40.277622",,,,
"t_22","33","01","5.77971",,,,
"t_22","32","36","14.008267",,,,
"t_22","12","31","1.4629561",,,,
"t_22","03","30","48.615917",,,,
"t_22","07","36","25.06246",,,,
"t_22","11","34","31.94576",,,,
"t_22","08","33","43.11921",,,,
"t_22","31","16","29.68278",,,,
"t_22","14","08","9.417724",,,,
"t_22","25","20","31.465433",,,,
"t_22","31","27","15.740728",,,,
"t_22","06","35","1.1395332",,,,
"t_22","29","39","9.44458",,,,
"t_22","11","33","11.128161",,,,
"t_22","40","29","49.66235",,,,
"t_22","21","16","37.135704",,,,
"t_22","21","03","4.3658605",,,,
"t_22","34","39","6.341953",,,,
"t_22","40","35","18.266611",,,,
"t_22","36","13","38.747993",,,,
"t_22","13","39","16.964437",,,,
"t_22","38","31","14.676838",,,,
"t_22","15","22","5.1391454",,,,
"t_22","13","17","14.237145",,,,
"t_22","34","38","52.664955",,,,
"t_22","26","13","15.580299",,,,
"t_22","27","10","3.047539",,,,
"t_22","06","10","39.51298",,,,
"t_22","27","28","14.650217",,,,
"t_22","03","13","0.6982518",,,,
"t_22","06","23","9.485761",,,,
"t_22","37","18","4.452986",,,,
"t_22","04","14","30.39149",,,,
"t_22","33","05","40.409",,,,
"t_22","18","05","14.650001",,,,
"t_22","32","02","29.410292",,,,
"t_22","10","26","23.635992",,,,
"t_22","18","12","10.40334",,,,
"t_22","20","28","3.664894",,,,
"t_22","25","16","24.197235",,,,
"t_22","16","15","43.75539",,,,
"t_22","37","04","2.0911489",,,,
"t_22","01","13","9.075047",,,,
"t_22","20","21","5.118747",,,,
"t_22","22","11","37.906788",,,,
"t_22","37","11","42.340904",,,,
"t_22","40","05","41.027645",,,,
"t_22","07","09","2.118172",,,,
"t_22","36","29","20.12787",,,,
"t_22","13","32","58.149364",,,,
"t_22","02","30","23.887354",,,,
"t_22","25","40","8.767993",,,,
"t_22","19","36","5.462483",,,,
"t_22","23","37","3.0729349",,,,
"t_22","02","25","1.4965183",,,,
"t_22","20","30","23.806824",,,,
"t_22","30","38","8.55092",,,,
"t_22","19","01","22.454689",,,,
"t_22","13","25","18.909334",,,,
"t_22","09","35","5.1098785",,,,
"t_22","32","24","17.572214",,,,
"t_22","30","35","14.604192",,,,
"t_22","13","09","4.7577863",,,,
"t_22","05","33","40.409",,,,
"t_22","01","33","5.77971",,,,
"t_22","35","25","29.215897",,,,
"t_22","23","38","17.033272",,,,
"t_22","21","30","18.296732",,,,
"t_22","27","16","33.334103",,,,
"t_22","13","12","12.390315",,,,
"t_22","14","38","20.112335",,,,
"t_22","03","05","37.133976",,,,
"t_22","40","32","18.404186",,,,
"t_22","21","14","1.1730696",,,,
"t_22","15","03","32.090782",,,,
"t_22","13","27","17.150877",,,,
"t_22","36","32","14.008267",,,,
"t_22","29","06","36.901646",,,,
"t_22","04","16","5.448568",,,,
"t_22","26","29","31.941591",,,,
"t_22","10","13","1.1735474",,,,
"t_22","13","08","14.334765",,,,
"t_22","29","36","20.12787",,,,
"t_22","08","11","34.942104",,,,
"t_22","31","39","11.137226",,,,
"t_22","18","17","15.893254",,,,
"t_22","31","38","14.676838",,,,
"t_22","26","04","18.369581",,,,
"t_22","06","24","23.153025",,,,
"t_22","33","30","5.389505",,,,
"t_22","04","06","16.092766",,,,
"t_22","26","32","19.638123",,,,
"t_22","38","34","52.664955",,,,
"t_22","23","16","13.494758",,,,
"t_22","35","23","7.7806263",,,,
"t_22","39","34","6.341953",,,,
"t_22","05","17","28.546963",,,,
"t_22","23","27","14.063139",,,,
"t_22","09","36","3.1037607",,,,
"t_22","05","12","33.96487",,,,
"t_22","33","26","15.998699",,,,
"t_22","20","23","21.268492",,,,
"t_22","20","33","2.999412",,,,
"t_22","09","31","15.92128",,,,
"t_22","04","17","18.621002",,,,
"t_22","21","17","45.796795",,,,
"t_22","28","25","7.0552745",,,,
"t_22","35","16","4.0973477",,,,
"t_22","38","40","2.820432",,,,
"t_22","11","31","28.100967",,,,
"t_22","32","38","2.900178",,,,
"t_22","27","23","14.063139",,,,
"t_22","38","33","39.946728",,,,
"t_22","26","06","2.7259583",,,,
"t_22","19","13","26.47948",,,,
"t_22","27","33","18.702368",,,,
"t_22","13","40","13.110798",,,,
"t_22","22","16","60.02658",,,,
"t_22","15","10","7.914722",,,,
"t_22","35","38","16.942026",,,,
"t_22","12","13","12.390315",,,,
"t_22","10","14","11.399704",,,,
"t_22","14","12","12.524834",,,,
"t_22","03","21","4.3658605",,,,
"t_22","28","19","0.42232138",,,,
"t_22","03","22","10.477021",,,,
"t_22","37","17","2.789589",,,,
"t_22","27","20","66.11456",,,,
"t_22","17","28","0.5902432",,,,
"t_22","29","40","49.66235",,,,
"t_22","31","28","25.77415",,,,
"t_22","16","21","37.135704",,,,
"t_22","04","07","43.929688",,,,
"t_22","08","40","11.538325",,,,
"t_22","09","11","18.977655",,,,
"t_22","38","23","17.033272",,,,
"t_22","22","38","57.47225",,,,
"t_22","14","27","40.699215",,,,
"t_22","25","10","5.801281",,,,
"t_22","08","07","5.2329354",,,,
"t_22","26","02","26.686188",,,,
"t_22","26","08","25.356876",,,,
"t_22","40","20","2.0716693",,,,
"t_22","06","05","6.4313984",,,,
"t_22","05","39","15.040316",,,,
"t_22","15","32","4.248593",,,,
"t_22","05","18","14.650001",,,,
"t_22","03","29","22.595612",,,,
"t_22","01","10","4.4054193",,,,
"t_22","25","01","26.8434",,,,
"t_22","07","13","29.8783",,,,
"t_22","19","34","2.0694242",,,,
"t_22","36","24","25.95004",,,,
"t_22","12","35","41.326874",,,,
"t_22","25","35","29.215897",,,,
"t_22","30","09","5.970149",,,,
"t_22","33","34","21.048777",,,,
"t_22","31","05","20.056705",,,,
"t_22","02","07","14.825465",,,,
"t_22","19","15","25.365517",,,,
"t_22","02","13","55.78055",,,,
"t_22","37","16","31.392717",,,,
"t_22","18","21","18.906885",,,,
"t_22","02","06","15.813176",,,,
"t_22","20","38","57.841393",,,,
"t_22","27","32","24.114357",,,,
"t_22","04","35","5.450101",,,,
"t_22","33","09","7.217054",,,,
"t_22","30","02","23.887354",,,,
"t_22","04","13","1.521814",,,,
"t_22","11","02","30.634567",,,,
"t_22","26","01","8.793097",,,,
"t_22","28","23","2.2079928",,,,
"t_22","19","32","9.626674",,,,
"t_22","39","32","14.427177",,,,
"t_22","39","01","17.95717",,,,
"t_22","26","19","29.863636",,,,
"t_22","27","30","3.0552492",,,,
"t_22","07","32","12.551663",,,,
"t_22","30","21","18.296732",,,,
"t_22","09","24","0.62210965",,,,
"t_22","35","01","7.4482846",,,,
"t_22","29","37","9.786933",,,,
"t_22","29","31","30.544432",,,,
"t_22","31","15","41.245724",,,,
"t_22","10","25","5.801281",,,,
"t_22","05","03","37.133976",,,,
"t_22","28","35","10.997801",,,,
"t_22","21","10","0.018965648",,,,
"t_22","07","24","3.5673285",,,,
"t_22","22","18","31.275148",,,,
"t_22","04","31","20.359997",,,,
"t_22","29","30","13.4848",,,,
"t_22","07","03","8.954239",,,,
"t_22","02","35","44.00384",,,,
"t_22","04","26","18.369581",,,,
"t_22","22","10","16.501043",,,,
"t_22","36","30","3.517317",,,,
"t_22","35","40","18.266611",,,,
"t_22","35","32","22.58116",,,,
"t_22","16","22","60.02658",,,,
"t_22","20","34","4.9976664",,,,
"t_22","03","20","23.957163",,,,
"t_22","18","32","70.80744",,,,
"t_22","03","15","32.090782",,,,
"t_22","33","40","35.72602",,,,
"t_22","40","04","13.911402",,,,
